#FamilyID	pvalue	Significant at 0.05
N0.HOG0005851	0	y
N0.HOG0005855	0.749	n
N0.HOG0005890	0.727	n
N0.HOG0005892	0.944	n
N0.HOG0005893	0.944	n
N0.HOG0005894	0.918	n
N0.HOG0005895	0.918	n
N0.HOG0005896	0.516	n
N0.HOG0005897	0.944	n
N0.HOG0005899	0.913	n
N0.HOG0005900	0.725	n
N0.HOG0005902	0.923	n
N0.HOG0005904	0.789	n
N0.HOG0005905	0.708	n
N0.HOG0005907	0.913	n
N0.HOG0005908	0.944	n
N0.HOG0005909	0.941	n
N0.HOG0005910	0.913	n
N0.HOG0005911	0.915	n
N0.HOG0005912	0.913	n
N0.HOG0005913	0.913	n
N0.HOG0005914	0.913	n
N0.HOG0005916	0.918	n
N0.HOG0005917	0.701	n
N0.HOG0005918	0.918	n
N0.HOG0005919	0.918	n
N0.HOG0005920	0.918	n
N0.HOG0005921	0.918	n
N0.HOG0005922	0.918	n
N0.HOG0005923	0.562	n
N0.HOG0005925	0.944	n
N0.HOG0005926	0.929	n
N0.HOG0005927	0.913	n
N0.HOG0005928	0.915	n
N0.HOG0005929	0.944	n
N0.HOG0005931	0.944	n
N0.HOG0005933	0.753	n
N0.HOG0005934	0.729	n
N0.HOG0005935	0.944	n
N0.HOG0005937	0.659	n
N0.HOG0005938	0.915	n
N0.HOG0005939	0.743	n
N0.HOG0005940	0.918	n
N0.HOG0005941	0.918	n
N0.HOG0005942	0.103	n
N0.HOG0005943	0.298	n
N0.HOG0005944	0.944	n
N0.HOG0005945	0.944	n
N0.HOG0005946	0.823	n
N0.HOG0005947	0.918	n
N0.HOG0005948	0.918	n
N0.HOG0005949	0.457	n
N0.HOG0005950	0.944	n
N0.HOG0005951	0.935	n
N0.HOG0005952	0.708	n
N0.HOG0005956	0.918	n
N0.HOG0005958	0.801	n
N0.HOG0005959	0.774	n
N0.HOG0005960	0.918	n
N0.HOG0005961	0.918	n
N0.HOG0005962	0.913	n
N0.HOG0005965	0.789	n
N0.HOG0005966	0.915	n
N0.HOG0005967	0.352	n
N0.HOG0005968	0.715	n
N0.HOG0005969	0.733	n
N0.HOG0005970	0.659	n
N0.HOG0005971	0.746	n
N0.HOG0005973	0.913	n
N0.HOG0005974	0.929	n
N0.HOG0005977	0.918	n
N0.HOG0005978	0.546	n
N0.HOG0005980	0.923	n
N0.HOG0005981	0.759	n
N0.HOG0005983	0.918	n
N0.HOG0005984	0.975	n
N0.HOG0005985	0.913	n
N0.HOG0005986	0.782	n
N0.HOG0005987	0.715	n
N0.HOG0005988	0.944	n
N0.HOG0005989	0.935	n
N0.HOG0005990	0.923	n
N0.HOG0005991	0.913	n
N0.HOG0005992	0.915	n
N0.HOG0005993	0.935	n
N0.HOG0005994	0.944	n
N0.HOG0005995	0.935	n
N0.HOG0005996	0.944	n
N0.HOG0005997	0.332	n
N0.HOG0005998	0.913	n
N0.HOG0005999	0.676	n
N0.HOG0006001	0.918	n
N0.HOG0006002	0.944	n
N0.HOG0006003	0.913	n
N0.HOG0006004	0.714	n
N0.HOG0006007	0.918	n
N0.HOG0006008	0.923	n
N0.HOG0006010	0.715	n
N0.HOG0006013	0.915	n
N0.HOG0006014	0.913	n
N0.HOG0006015	0.944	n
N0.HOG0006016	0.657	n
N0.HOG0006017	0.543	n
N0.HOG0006018	0.944	n
N0.HOG0006019	0.929	n
N0.HOG0006021	0.764	n
N0.HOG0006022	0.944	n
N0.HOG0006023	0.944	n
N0.HOG0006027	0.941	n
N0.HOG0006029	0.73	n
N0.HOG0006031	0.944	n
N0.HOG0006032	0.944	n
N0.HOG0006037	0.975	n
N0.HOG0006039	0.913	n
N0.HOG0006040	0.944	n
N0.HOG0006042	0.918	n
N0.HOG0006043	0.944	n
N0.HOG0006044	0.923	n
N0.HOG0006045	0.929	n
N0.HOG0006047	0.918	n
N0.HOG0006048	0.745	n
N0.HOG0006049	0.928	n
N0.HOG0006050	0.714	n
N0.HOG0006051	0.659	n
N0.HOG0006053	0.918	n
N0.HOG0006054	0.944	n
N0.HOG0006055	0.944	n
N0.HOG0006056	0.584	n
N0.HOG0006057	0.824	n
N0.HOG0006059	0.944	n
N0.HOG0006060	0.857	n
N0.HOG0006061	0.944	n
N0.HOG0006062	0.913	n
N0.HOG0006063	0.915	n
N0.HOG0006064	0.468	n
N0.HOG0006065	0.705	n
N0.HOG0006067	0.913	n
N0.HOG0006069	0.787	n
N0.HOG0006070	0.915	n
N0.HOG0006071	0.944	n
N0.HOG0006072	0.913	n
N0.HOG0006073	0.714	n
N0.HOG0006074	0.045	y
N0.HOG0006075	0.944	n
N0.HOG0006076	0.913	n
N0.HOG0006077	0.551	n
N0.HOG0006078	0.582	n
N0.HOG0006080	0.913	n
N0.HOG0006081	0.918	n
N0.HOG0006082	0.809	n
N0.HOG0006083	0.918	n
N0.HOG0006084	0.918	n
N0.HOG0006085	0.913	n
N0.HOG0006086	0.929	n
N0.HOG0006087	0.925	n
N0.HOG0006088	0.518	n
N0.HOG0006090	0.895	n
N0.HOG0006091	0.756	n
N0.HOG0006092	0.915	n
N0.HOG0006093	0.944	n
N0.HOG0006094	0.749	n
N0.HOG0006095	0.941	n
N0.HOG0006096	0.822	n
N0.HOG0006097	0.975	n
N0.HOG0006098	0.745	n
N0.HOG0006099	0.929	n
N0.HOG0006100	0.915	n
N0.HOG0006101	0.944	n
N0.HOG0006102	0.944	n
N0.HOG0006103	0.913	n
N0.HOG0006104	0.787	n
N0.HOG0006105	0.929	n
N0.HOG0006106	0.944	n
N0.HOG0006107	0.762	n
N0.HOG0006108	0.918	n
N0.HOG0006109	0.664	n
N0.HOG0006110	0.944	n
N0.HOG0006111	0.913	n
N0.HOG0006112	0.915	n
N0.HOG0006114	0.913	n
N0.HOG0006115	0.569	n
N0.HOG0006116	0.913	n
N0.HOG0006117	0.975	n
N0.HOG0006118	0.913	n
N0.HOG0006119	0.996	n
N0.HOG0006123	0.944	n
N0.HOG0006124	0.944	n
N0.HOG0006125	0.944	n
N0.HOG0006126	0.944	n
N0.HOG0006127	0.915	n
N0.HOG0006128	0.929	n
N0.HOG0006129	0.861	n
N0.HOG0006130	0.944	n
N0.HOG0006131	0.944	n
N0.HOG0006133	0.915	n
N0.HOG0006134	0.935	n
N0.HOG0006135	0.935	n
N0.HOG0006136	0.929	n
N0.HOG0006137	0.923	n
N0.HOG0006138	0.913	n
N0.HOG0006139	0.923	n
N0.HOG0006140	0.929	n
N0.HOG0006141	0.883	n
N0.HOG0006142	0.753	n
N0.HOG0006143	0.681	n
N0.HOG0006144	0.783	n
N0.HOG0006146	0.879	n
N0.HOG0006147	0.652	n
N0.HOG0006148	0.944	n
N0.HOG0006149	0.913	n
N0.HOG0006150	0.869	n
N0.HOG0006151	0.913	n
N0.HOG0006152	0.929	n
N0.HOG0006153	0.913	n
N0.HOG0006154	0.664	n
N0.HOG0006155	0.749	n
N0.HOG0006156	0.929	n
N0.HOG0006157	0.746	n
N0.HOG0006158	0.913	n
N0.HOG0006159	0.941	n
N0.HOG0006160	0.715	n
N0.HOG0006161	0.753	n
N0.HOG0006163	0.769	n
N0.HOG0006165	0.915	n
N0.HOG0006167	0.923	n
N0.HOG0006168	0.915	n
N0.HOG0006169	0.714	n
N0.HOG0006170	0.918	n
N0.HOG0006172	0.944	n
N0.HOG0006173	0.904	n
N0.HOG0006174	0.913	n
N0.HOG0006175	0.944	n
N0.HOG0006176	0.944	n
N0.HOG0006178	0.411	n
N0.HOG0006179	0.944	n
N0.HOG0006180	0.913	n
N0.HOG0006181	0.715	n
N0.HOG0006182	0.918	n
N0.HOG0006183	0.913	n
N0.HOG0006184	0.944	n
N0.HOG0006185	0.828	n
N0.HOG0006186	0.84	n
N0.HOG0006189	0.923	n
N0.HOG0006190	0.663	n
N0.HOG0006191	0.913	n
N0.HOG0006192	0.791	n
N0.HOG0006193	0.944	n
N0.HOG0006194	0.478	n
N0.HOG0006195	0.944	n
N0.HOG0006196	0.944	n
N0.HOG0006198	0.759	n
N0.HOG0006199	0.944	n
N0.HOG0006200	0.715	n
N0.HOG0006201	0.813	n
N0.HOG0006203	0.408	n
N0.HOG0006204	0.753	n
N0.HOG0006205	0.73	n
N0.HOG0006207	0.913	n
N0.HOG0006208	0.383	n
N0.HOG0006209	0.913	n
N0.HOG0006210	0.944	n
N0.HOG0006212	0.744	n
N0.HOG0006213	0.881	n
N0.HOG0006214	0.913	n
N0.HOG0006215	0.944	n
N0.HOG0006216	0.466	n
N0.HOG0006217	0.913	n
N0.HOG0006218	0.915	n
N0.HOG0006219	0.944	n
N0.HOG0006220	0.666	n
N0.HOG0006221	0.913	n
N0.HOG0006222	0.913	n
N0.HOG0006223	0.888	n
N0.HOG0006224	0.78	n
N0.HOG0006225	0.077	n
N0.HOG0006226	0.352	n
N0.HOG0006227	0.915	n
N0.HOG0006229	0.913	n
N0.HOG0006230	0.913	n
N0.HOG0006232	0.913	n
N0.HOG0006233	0.913	n
N0.HOG0006234	0.614	n
N0.HOG0006235	0.935	n
N0.HOG0006237	0.752	n
N0.HOG0006238	0.915	n
N0.HOG0006239	0.915	n
N0.HOG0006241	0.975	n
N0.HOG0006243	0.527	n
N0.HOG0006244	0.975	n
N0.HOG0006245	0.929	n
N0.HOG0006246	0.935	n
N0.HOG0006247	0.793	n
N0.HOG0006248	0.879	n
N0.HOG0006249	0.935	n
N0.HOG0006250	0.923	n
N0.HOG0006251	0.803	n
N0.HOG0006252	0.786	n
N0.HOG0006253	0.915	n
N0.HOG0006254	0.915	n
N0.HOG0006255	0.915	n
N0.HOG0006257	0.752	n
N0.HOG0006258	0.941	n
N0.HOG0006259	0.913	n
N0.HOG0006260	0.944	n
N0.HOG0006261	0.913	n
N0.HOG0006262	0.913	n
N0.HOG0006263	0.813	n
N0.HOG0006265	0.789	n
N0.HOG0006266	0.78	n
N0.HOG0006267	0.944	n
N0.HOG0006268	0.843	n
N0.HOG0006270	0.913	n
N0.HOG0006271	0.913	n
N0.HOG0006272	0.941	n
N0.HOG0006273	0.944	n
N0.HOG0006274	0.918	n
N0.HOG0006275	0.786	n
N0.HOG0006276	0.915	n
N0.HOG0006277	0.663	n
N0.HOG0006278	0.944	n
N0.HOG0006279	0.944	n
N0.HOG0006282	0.929	n
N0.HOG0006283	0.929	n
N0.HOG0006284	0.941	n
N0.HOG0006285	0.944	n
N0.HOG0006286	0.944	n
N0.HOG0006287	0.913	n
N0.HOG0006288	0.913	n
N0.HOG0006289	0.913	n
N0.HOG0006291	0.913	n
N0.HOG0006292	0.913	n
N0.HOG0006293	0.944	n
N0.HOG0006295	0.726	n
N0.HOG0006296	0.915	n
N0.HOG0006297	0.944	n
N0.HOG0006298	0.918	n
N0.HOG0006300	0.787	n
N0.HOG0006301	0.436	n
N0.HOG0006303	0.944	n
N0.HOG0006305	0.431	n
N0.HOG0006306	0.944	n
N0.HOG0006307	0.913	n
N0.HOG0006308	0.929	n
N0.HOG0006309	0.915	n
N0.HOG0006310	0.975	n
N0.HOG0006311	0.763	n
N0.HOG0006313	0.913	n
N0.HOG0006314	0.913	n
N0.HOG0006315	0.944	n
N0.HOG0006316	0.913	n
N0.HOG0006318	0.704	n
N0.HOG0006319	0.913	n
N0.HOG0006320	0.86	n
N0.HOG0006321	0.928	n
N0.HOG0006322	0.918	n
N0.HOG0006323	0.918	n
N0.HOG0006324	0.918	n
N0.HOG0006325	0.944	n
N0.HOG0006326	0.975	n
N0.HOG0006327	0.944	n
N0.HOG0006328	0.918	n
N0.HOG0006329	0.913	n
N0.HOG0006330	0.929	n
N0.HOG0006331	0.944	n
N0.HOG0006332	0.755	n
N0.HOG0006333	0.746	n
N0.HOG0006334	0.913	n
N0.HOG0006335	0.923	n
N0.HOG0006336	0.918	n
N0.HOG0006337	0.558	n
N0.HOG0006338	0.452	n
N0.HOG0006339	0.693	n
N0.HOG0006340	0.669	n
N0.HOG0006341	0.715	n
N0.HOG0006342	0.642	n
N0.HOG0006344	0.925	n
N0.HOG0006345	0.944	n
N0.HOG0006346	0.913	n
N0.HOG0006347	0.781	n
N0.HOG0006348	0.944	n
N0.HOG0006349	0.944	n
N0.HOG0006350	0.913	n
N0.HOG0006352	0.763	n
N0.HOG0006353	0.944	n
N0.HOG0006354	0.944	n
N0.HOG0006355	0.813	n
N0.HOG0006356	0.818	n
N0.HOG0006357	0.913	n
N0.HOG0006358	0.944	n
N0.HOG0006359	0.915	n
N0.HOG0006360	0.915	n
N0.HOG0006361	0.915	n
N0.HOG0006363	0.819	n
N0.HOG0006364	0.913	n
N0.HOG0006365	0.913	n
N0.HOG0006366	0.664	n
N0.HOG0006367	0.852	n
N0.HOG0006369	0.944	n
N0.HOG0006370	0.915	n
N0.HOG0006371	0.913	n
N0.HOG0006372	0.944	n
N0.HOG0006373	0.944	n
N0.HOG0006374	0.944	n
N0.HOG0006375	0.975	n
N0.HOG0006376	0.923	n
N0.HOG0006377	0.923	n
N0.HOG0006378	0.918	n
N0.HOG0006379	0.72	n
N0.HOG0006381	0.925	n
N0.HOG0006382	0.975	n
N0.HOG0006385	0.944	n
N0.HOG0006386	0.944	n
N0.HOG0006387	0.944	n
N0.HOG0006389	0.915	n
N0.HOG0006392	0.913	n
N0.HOG0006394	0.786	n
N0.HOG0006395	0.944	n
N0.HOG0006396	0.944	n
N0.HOG0006397	0.944	n
N0.HOG0006398	0.915	n
N0.HOG0006399	0.777	n
N0.HOG0006401	0.866	n
N0.HOG0006402	0.915	n
N0.HOG0006403	0.764	n
N0.HOG0006404	0.601	n
N0.HOG0006405	0.913	n
N0.HOG0006406	0.913	n
N0.HOG0006407	0.913	n
N0.HOG0006408	0.913	n
N0.HOG0006409	0.929	n
N0.HOG0006410	0.915	n
N0.HOG0006411	0.568	n
N0.HOG0006412	0.935	n
N0.HOG0006413	0.925	n
N0.HOG0006414	0.781	n
N0.HOG0006416	0.915	n
N0.HOG0006417	0.915	n
N0.HOG0006418	0.915	n
N0.HOG0006419	0.913	n
N0.HOG0006420	0.923	n
N0.HOG0006421	0.944	n
N0.HOG0006422	0.929	n
N0.HOG0006423	0.935	n
N0.HOG0006425	0.944	n
N0.HOG0006426	0.944	n
N0.HOG0006429	0.929	n
N0.HOG0006430	0.944	n
N0.HOG0006431	0.935	n
N0.HOG0006432	0.975	n
N0.HOG0006433	0.944	n
N0.HOG0006434	0.944	n
N0.HOG0006435	0.586	n
N0.HOG0006436	0.944	n
N0.HOG0006437	0.944	n
N0.HOG0006438	0.944	n
N0.HOG0006439	0.944	n
N0.HOG0006440	0.944	n
N0.HOG0006441	0.918	n
N0.HOG0006442	0.915	n
N0.HOG0006443	0.923	n
N0.HOG0006444	0.486	n
N0.HOG0006445	0.923	n
N0.HOG0006447	0.709	n
N0.HOG0006448	0.913	n
N0.HOG0006449	0.782	n
N0.HOG0006450	0.913	n
N0.HOG0006451	0.913	n
N0.HOG0006452	0.722	n
N0.HOG0006453	0.913	n
N0.HOG0006455	0.935	n
N0.HOG0006456	0.944	n
N0.HOG0006457	0.935	n
N0.HOG0006458	0.944	n
N0.HOG0006459	0.918	n
N0.HOG0006460	0.913	n
N0.HOG0006461	0.845	n
N0.HOG0006462	0.918	n
N0.HOG0006463	0.941	n
N0.HOG0006464	0.918	n
N0.HOG0006466	0.913	n
N0.HOG0006467	0.918	n
N0.HOG0006468	0.745	n
N0.HOG0006469	0.918	n
N0.HOG0006471	0.913	n
N0.HOG0006472	0.915	n
N0.HOG0006473	0.944	n
N0.HOG0006474	0.913	n
N0.HOG0006478	0.764	n
N0.HOG0006479	0.705	n
N0.HOG0006480	0.913	n
N0.HOG0006481	0.913	n
N0.HOG0006482	0.944	n
N0.HOG0006483	0.923	n
N0.HOG0006484	0.793	n
N0.HOG0006486	0.913	n
N0.HOG0006487	0.918	n
N0.HOG0006489	0.944	n
N0.HOG0006491	0.804	n
N0.HOG0006492	0.913	n
N0.HOG0006495	0.944	n
N0.HOG0006496	0.944	n
N0.HOG0006497	0.944	n
N0.HOG0006498	0.879	n
N0.HOG0006499	0.923	n
N0.HOG0006501	0.915	n
N0.HOG0006502	0.944	n
N0.HOG0006503	0.904	n
N0.HOG0006504	0.918	n
N0.HOG0006505	0.975	n
N0.HOG0006506	0.941	n
N0.HOG0006507	0.81	n
N0.HOG0006508	0.941	n
N0.HOG0006509	0.902	n
N0.HOG0006510	0.944	n
N0.HOG0006512	0.803	n
N0.HOG0006515	0.521	n
N0.HOG0006516	0.913	n
N0.HOG0006517	0.899	n
N0.HOG0006518	0.944	n
N0.HOG0006519	0.813	n
N0.HOG0006520	0.925	n
N0.HOG0006523	0.913	n
N0.HOG0006524	0.521	n
N0.HOG0006525	0.715	n
N0.HOG0006527	0.944	n
N0.HOG0006529	0.923	n
N0.HOG0006530	0.913	n
N0.HOG0006531	0.913	n
N0.HOG0006532	0.914	n
N0.HOG0006533	0.944	n
N0.HOG0006534	0.929	n
N0.HOG0006535	0.929	n
N0.HOG0006536	0.944	n
N0.HOG0006538	0.944	n
N0.HOG0006539	0.771	n
N0.HOG0006540	0.783	n
N0.HOG0006541	0.944	n
N0.HOG0006542	0.944	n
N0.HOG0006543	0.944	n
N0.HOG0006545	0.918	n
N0.HOG0006547	0.941	n
N0.HOG0006548	0.879	n
N0.HOG0006550	0.915	n
N0.HOG0006552	0.944	n
N0.HOG0006553	0.814	n
N0.HOG0006554	0.913	n
N0.HOG0006555	0.571	n
N0.HOG0006559	0.929	n
N0.HOG0006560	0.935	n
N0.HOG0006562	0.944	n
N0.HOG0006564	0.918	n
N0.HOG0006565	0.935	n
N0.HOG0006567	0.929	n
N0.HOG0006568	0.752	n
N0.HOG0006569	0.913	n
N0.HOG0006570	0.887	n
N0.HOG0006571	0.944	n
N0.HOG0006572	0.75	n
N0.HOG0006573	0.762	n
N0.HOG0006575	0.918	n
N0.HOG0006576	0.918	n
N0.HOG0006577	0.944	n
N0.HOG0006578	0.913	n
N0.HOG0006579	0.913	n
N0.HOG0006581	0.915	n
N0.HOG0006582	0.918	n
N0.HOG0006583	0.918	n
N0.HOG0006584	0.915	n
N0.HOG0006585	0.944	n
N0.HOG0006586	0.944	n
N0.HOG0006587	0.915	n
N0.HOG0006588	0.923	n
N0.HOG0006590	0.929	n
N0.HOG0006591	0.913	n
N0.HOG0006592	0.918	n
N0.HOG0006593	0.944	n
N0.HOG0006594	0.669	n
N0.HOG0006596	0.944	n
N0.HOG0006598	0.929	n
N0.HOG0006599	0.715	n
N0.HOG0006600	0.944	n
N0.HOG0006601	0.918	n
N0.HOG0006603	0.944	n
N0.HOG0006604	0.929	n
N0.HOG0006605	0.944	n
N0.HOG0006606	0.913	n
N0.HOG0006607	0.197	n
N0.HOG0006609	0.944	n
N0.HOG0006610	0.944	n
N0.HOG0006611	0.899	n
N0.HOG0006612	0.944	n
N0.HOG0006613	0.944	n
N0.HOG0006615	0.944	n
N0.HOG0006616	0.929	n
N0.HOG0006617	0.891	n
N0.HOG0006618	0.813	n
N0.HOG0006619	0.975	n
N0.HOG0006621	0.913	n
N0.HOG0006622	0.929	n
N0.HOG0006623	0.913	n
N0.HOG0006624	0.913	n
N0.HOG0006625	0.929	n
N0.HOG0006626	0.941	n
N0.HOG0006627	0.929	n
N0.HOG0006628	0.913	n
N0.HOG0006629	0.936	n
N0.HOG0006630	0.918	n
N0.HOG0006631	0.918	n
N0.HOG0006633	0.913	n
N0.HOG0006634	0.913	n
N0.HOG0006635	0.913	n
N0.HOG0006636	0.913	n
N0.HOG0006637	0.913	n
N0.HOG0006639	0.913	n
N0.HOG0006640	0.941	n
N0.HOG0006641	0.941	n
N0.HOG0006642	0.876	n
N0.HOG0006644	0.676	n
N0.HOG0006646	0.913	n
N0.HOG0006647	0.764	n
N0.HOG0006648	0.918	n
N0.HOG0006649	0.915	n
N0.HOG0006650	0.944	n
N0.HOG0006651	0.913	n
N0.HOG0006652	0.913	n
N0.HOG0006653	0.944	n
N0.HOG0006654	0.766	n
N0.HOG0006656	0.909	n
N0.HOG0006657	0.366	n
N0.HOG0006659	0.944	n
N0.HOG0006660	0.944	n
N0.HOG0006661	0.915	n
N0.HOG0006662	0.941	n
N0.HOG0006663	0.913	n
N0.HOG0006664	0.68	n
N0.HOG0006665	0.944	n
N0.HOG0006666	0.935	n
N0.HOG0006667	0.771	n
N0.HOG0006669	0.879	n
N0.HOG0006670	0.975	n
N0.HOG0006672	0.913	n
N0.HOG0006673	0.913	n
N0.HOG0006674	0.913	n
N0.HOG0006675	0.913	n
N0.HOG0006676	0.836	n
N0.HOG0006677	0.913	n
N0.HOG0006680	0.084	n
N0.HOG0006681	0.944	n
N0.HOG0006682	0.734	n
N0.HOG0006683	0.685	n
N0.HOG0006685	0.913	n
N0.HOG0006686	0.904	n
N0.HOG0006687	0.888	n
N0.HOG0006688	0.944	n
N0.HOG0006690	0.923	n
N0.HOG0006691	0.753	n
N0.HOG0006692	0.929	n
N0.HOG0006693	0.944	n
N0.HOG0006694	0.941	n
N0.HOG0006695	0.944	n
N0.HOG0006696	0.929	n
N0.HOG0006697	0.999	n
N0.HOG0006698	0.793	n
N0.HOG0006699	0.913	n
N0.HOG0006700	0.929	n
N0.HOG0006702	0.753	n
N0.HOG0006703	0.915	n
N0.HOG0006704	0.753	n
N0.HOG0006706	0.708	n
N0.HOG0006707	0.935	n
N0.HOG0006708	0.915	n
N0.HOG0006709	0.944	n
N0.HOG0006710	0.913	n
N0.HOG0006711	0.944	n
N0.HOG0006713	0.918	n
N0.HOG0006715	0.944	n
N0.HOG0006716	0.935	n
N0.HOG0006717	0.722	n
N0.HOG0006718	0.913	n
N0.HOG0006719	0.91	n
N0.HOG0006720	0.918	n
N0.HOG0006721	0.944	n
N0.HOG0006722	0.858	n
N0.HOG0006723	0.849	n
N0.HOG0006724	0.929	n
N0.HOG0006726	0.941	n
N0.HOG0006728	0.975	n
N0.HOG0006729	0.929	n
N0.HOG0006730	0.929	n
N0.HOG0006732	0.929	n
N0.HOG0006733	0.944	n
N0.HOG0006734	0.944	n
N0.HOG0006735	0.809	n
N0.HOG0006736	0.944	n
N0.HOG0006737	0.944	n
N0.HOG0006739	0.568	n
N0.HOG0006740	0.781	n
N0.HOG0006742	0.944	n
N0.HOG0006743	0.704	n
N0.HOG0006744	0.944	n
N0.HOG0006745	0.715	n
N0.HOG0006746	0.913	n
N0.HOG0006747	0.944	n
N0.HOG0006748	0.968	n
N0.HOG0006749	0.913	n
N0.HOG0006750	0.913	n
N0.HOG0006751	0.482	n
N0.HOG0006752	0.729	n
N0.HOG0006753	0.664	n
N0.HOG0006754	0.913	n
N0.HOG0006755	0.918	n
N0.HOG0006756	0.913	n
N0.HOG0006757	0.881	n
N0.HOG0006758	0.918	n
N0.HOG0006759	0.941	n
N0.HOG0006761	0.525	n
N0.HOG0006762	0.944	n
N0.HOG0006763	0.944	n
N0.HOG0006764	0.935	n
N0.HOG0006765	0.944	n
N0.HOG0006766	0.944	n
N0.HOG0006767	0.299	n
N0.HOG0006769	0.831	n
N0.HOG0006770	0.944	n
N0.HOG0006771	0.918	n
N0.HOG0006772	0.918	n
N0.HOG0006773	0.944	n
N0.HOG0006775	0.923	n
N0.HOG0006776	0.944	n
N0.HOG0006777	0.929	n
N0.HOG0006778	0.913	n
N0.HOG0006779	0.929	n
N0.HOG0006780	0.521	n
N0.HOG0006781	0.944	n
N0.HOG0006782	0.944	n
N0.HOG0006783	0.944	n
N0.HOG0006784	0.923	n
N0.HOG0006786	0.918	n
N0.HOG0006787	0.918	n
N0.HOG0006788	0.721	n
N0.HOG0006790	0.693	n
N0.HOG0006791	0.918	n
N0.HOG0006793	0.944	n
N0.HOG0006794	0.944	n
N0.HOG0006795	0.944	n
N0.HOG0006797	0.645	n
N0.HOG0006799	0.915	n
N0.HOG0006800	0.925	n
N0.HOG0006802	0.944	n
N0.HOG0006803	0.918	n
N0.HOG0006804	0.724	n
N0.HOG0006805	0.753	n
N0.HOG0006806	0.468	n
N0.HOG0006807	0.944	n
N0.HOG0006808	0.944	n
N0.HOG0006809	0.944	n
N0.HOG0006810	0.918	n
N0.HOG0006811	0.929	n
N0.HOG0006812	0.923	n
N0.HOG0006813	0.918	n
N0.HOG0006814	0.918	n
N0.HOG0006815	0.842	n
N0.HOG0006816	0.918	n
N0.HOG0006819	0.944	n
N0.HOG0006820	0.762	n
N0.HOG0006821	0.929	n
N0.HOG0006823	0.929	n
N0.HOG0006824	0.944	n
N0.HOG0006825	0.944	n
N0.HOG0006826	0.918	n
N0.HOG0006827	0.918	n
N0.HOG0006828	0.944	n
N0.HOG0006829	0.918	n
N0.HOG0006830	0.745	n
N0.HOG0006831	0.913	n
N0.HOG0006832	0.944	n
N0.HOG0006833	0.944	n
N0.HOG0006834	0.935	n
N0.HOG0006835	0.929	n
N0.HOG0006837	0.944	n
N0.HOG0006838	0.944	n
N0.HOG0006839	0.736	n
N0.HOG0006840	0.915	n
N0.HOG0006841	0.935	n
N0.HOG0006842	0.913	n
N0.HOG0006843	0.944	n
N0.HOG0006844	0.803	n
N0.HOG0006846	0.913	n
N0.HOG0006847	0.913	n
N0.HOG0006848	0.773	n
N0.HOG0006849	0.913	n
N0.HOG0006850	0.913	n
N0.HOG0006851	0.913	n
N0.HOG0006852	0.719	n
N0.HOG0006853	0.913	n
N0.HOG0006854	0.944	n
N0.HOG0006855	0.913	n
N0.HOG0006856	0.913	n
N0.HOG0006857	0.913	n
N0.HOG0006858	0.944	n
N0.HOG0006859	0.913	n
N0.HOG0006860	0.913	n
N0.HOG0006861	0.913	n
N0.HOG0006863	0.944	n
N0.HOG0006864	0.515	n
N0.HOG0006865	0.944	n
N0.HOG0006866	0.797	n
N0.HOG0006867	0.944	n
N0.HOG0006868	0.913	n
N0.HOG0006869	0.913	n
N0.HOG0006870	0.749	n
N0.HOG0006871	0.915	n
N0.HOG0006872	0.944	n
N0.HOG0006873	0.915	n
N0.HOG0006874	0.913	n
N0.HOG0006875	0.899	n
N0.HOG0006876	0.944	n
N0.HOG0006877	0.929	n
N0.HOG0006878	0.929	n
N0.HOG0006879	0.913	n
N0.HOG0006880	0.923	n
N0.HOG0006882	0.646	n
N0.HOG0006883	0.929	n
N0.HOG0006884	0.918	n
N0.HOG0006886	0.944	n
N0.HOG0006887	0.944	n
N0.HOG0006889	0.944	n
N0.HOG0006890	0.935	n
N0.HOG0006891	0.929	n
N0.HOG0006893	0.934	n
N0.HOG0006894	0.783	n
N0.HOG0006895	0.944	n
N0.HOG0006896	0.975	n
N0.HOG0006897	0.913	n
N0.HOG0006898	0.935	n
N0.HOG0006899	0.789	n
N0.HOG0006900	0.941	n
N0.HOG0006901	0.913	n
N0.HOG0006903	0.935	n
N0.HOG0006904	0.944	n
N0.HOG0006905	0.944	n
N0.HOG0006906	0.913	n
N0.HOG0006907	0.918	n
N0.HOG0006908	0.944	n
N0.HOG0006909	0.913	n
N0.HOG0006910	0.611	n
N0.HOG0006911	0.927	n
N0.HOG0006913	0.913	n
N0.HOG0006914	0.913	n
N0.HOG0006915	0.925	n
N0.HOG0006916	0.728	n
N0.HOG0006917	0.944	n
N0.HOG0006918	0.831	n
N0.HOG0006919	0.824	n
N0.HOG0006920	0.772	n
N0.HOG0006921	0.899	n
N0.HOG0006922	0.913	n
N0.HOG0006923	0.935	n
N0.HOG0006924	0.818	n
N0.HOG0006925	0.944	n
N0.HOG0006926	0.913	n
N0.HOG0006927	0.915	n
N0.HOG0006928	0.708	n
N0.HOG0006929	0.77	n
N0.HOG0006930	0.913	n
N0.HOG0006932	0.915	n
N0.HOG0006933	0.915	n
N0.HOG0006934	0.745	n
N0.HOG0006935	0.915	n
N0.HOG0006936	0.941	n
N0.HOG0006937	0.913	n
N0.HOG0006938	0.913	n
N0.HOG0006939	0.913	n
